0	36.53288851209099163952	136.62964301865420679860	1
100	36.53288609993867197545	136.62965820776537384518	1
200	36.53288549260341255831	136.62966023603593157532	1
300	36.53288502277801796936	136.62966210960794910534	1
400	36.53288448419768741360	136.62966394307287032461	1
500	36.53288395707652114197	136.62966570778289110422	1
600	36.53288349871028373173	136.62966745530414414134	1
700	36.53288306899193571553	136.62966923720290424171	1
800	36.53288293721164592398	136.62967187853834616362	1
900	36.53288324660885422190	136.62967842171636334569	1
1000	36.53288200902001392478	136.62969657301931647453	1
1100	36.53287148951490337367	136.62972264832856694738	1
1200	36.53284969992995456778	136.62974315448806805762	1
1300	36.53281806120050134723	136.62975252234801359918	1
1400	36.53277978761978772582	136.62975931189788525444	1
1500	36.53273674130063852772	136.62976970535228815606	1
1600	36.53269277824902161456	136.62978212707727720954	1
1700	36.53265043093838215782	136.62979449150648747491	1
1800	36.53261214589851135770	136.62980690750194412431	1
1900	36.53257760800261877421	136.62982087048337120905	1
2000	36.53255214002862771849	136.62983918794409987640	1
2100	36.53253562165539136686	136.62986538930408642045	1
2200	36.53252953684360448960	136.62989666707008495905	1
2300	36.53253338139041517252	136.62991812433952532047	1
2400	36.53253586229766369797	136.62993024812647036015	1
2500	36.53253773014007776965	136.62994143799221546942	1
2600	36.53253975268109599028	136.62995215803258020060	1
2700	36.53254058346989552319	136.62995788188092660675	1
2800	36.53254050898538451975	136.62996307860814226842	1
2900	36.53254018812901904312	136.62996271764473021904	1
3000	36.53254007926703650355	136.62996195561086665293	1
3100	36.53254007926703650355	136.62996099304177732847	1
3200	36.53254056628116330785	136.62995981274872292488	1
3300	36.53254112777980822102	136.62995862099649002630	1
3400	36.53254189554325392919	136.62995784750347638692	1
3500	36.53254264611796031659	136.62995750372877523660	1
3600	36.53254325918280187580	136.62995775010062970978	1
3700	36.53254345971802763415	136.62995841473170344216	1
3800	36.53254378057440021621	136.62995953199938981015	1
3900	36.53254410716033362405	136.62996111336289573046	1
4000	36.53254478898011825549	136.62996719817468260771	1
4100	36.53254701205636223449	136.62998283419292988583	1
